(23.19015064888894, 3.313954411528279)
(3.313954411528279, 3.313954411528281)
(3.31395441152828, 23.190150648888945)
(23.19015064888894, 23.190150648888945)
(43.066346886249605, 23.190150648888945)
(43.066346886249605, 43.066346886249605)
(23.19015064888894, 43.066346886249605)
(3.313954411528279, 43.066346886249605)
(3.31395441152828, 62.942543123610264)
